2023-12-28 22:20:21,599 INFO    StreamThr :33035 [internal.py:wandb_internal():86] W&B internal server running at pid: 33035, started at: 2023-12-28 22:20:21.599072
2023-12-28 22:20:23,001 DEBUG   HandlerThread:33035 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-53-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2023-12-28T19:20:22.993786', 'startedAt': '2023-12-28T19:20:21.594851', 'docker': None, 'cuda': None, 'args': ('-pf', './projects/pretrained_model/predefined_a03_56c/', '-dp', './data/32_Cifar10_NIID_56c_a03', '-m', 'alexnet.pth.tar', '-nc', '56', '-nr', '300', '--fine_tuning_epochs', '10', '--epochs', '200', '--arch', 'alexnet_reduced', '--client_selection'), 'state': 'running', 'program': '/home/goktug/Desktop/thesis/netadapt-x-flower/fed_train_sim.py', 'codePathLocal': 'fed_train_sim.py', 'codePath': 'fed_train_sim.py', 'git': {'remote': 'https://github.com/GoktugOcal/netadapt-x-flower.git', 'commit': '767ba45c5ec4318e56c3957c41cf57eeebdbdbd9'}, 'email': 'goktugocal41@gmail.com', 'root': '/home/goktug/Desktop/thesis/netadapt-x-flower', 'host': 'goktug-2204', 'username': 'goktug', 'executable': '/home/goktug/python_envs/easyfl/bin/python', 'cpu_count': 16, 'cpu_count_logical': 32, 'cpu_freq': {'current': 2458.3127812499997, 'min': 2200.0, 'max': 3500.0}, 'cpu_freq_per_core': [{'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2066.009, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 3500.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2800.0, 'min': 2200.0, 'max': 3500.0}, {'current': 3500.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 3500.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}, {'current': 2200.0, 'min': 2200.0, 'max': 3500.0}], 'disk': {'/': {'total': 45.53293991088867, 'used': 37.745269775390625}}, 'gpu': 'NVIDIA GeForce GTX TITAN X', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX TITAN X', 'memory_total': 12884901888}], 'memory': {'total': 31.260181427001953}}
2023-12-28 22:20:23,001 INFO    HandlerThread:33035 [system_monitor.py:probe():224] Finished collecting system info
2023-12-28 22:20:23,001 INFO    HandlerThread:33035 [system_monitor.py:probe():227] Publishing system info
2023-12-28 22:20:23,001 DEBUG   HandlerThread:33035 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-12-28 22:20:23,001 DEBUG   HandlerThread:33035 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-28 22:20:23,002 INFO    HandlerThread:33035 [system_monitor.py:probe():229] Finished publishing system info
2023-12-28 22:20:23,004 DEBUG   SenderThread:33035 [sender.py:send():382] send: files
2023-12-28 22:20:23,004 INFO    SenderThread:33035 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2023-12-28 22:20:23,009 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: stop_status
2023-12-28 22:20:23,009 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: stop_status
2023-12-28 22:20:23,011 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-28 22:20:23,504 INFO    Thread-12 :33035 [dir_watcher.py:_on_file_created():271] file/dir created: /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/requirements.txt
2023-12-28 22:20:23,504 INFO    Thread-12 :33035 [dir_watcher.py:_on_file_created():271] file/dir created: /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/wandb-metadata.json
2023-12-28 22:20:23,635 DEBUG   SenderThread:33035 [sender.py:send():382] send: telemetry
2023-12-28 22:20:24,134 INFO    wandb-upload_0:33035 [upload_job.py:push():131] Uploaded file /tmp/tmpbrx5n3oiwandb/a0yfuck0-wandb-metadata.json
2023-12-28 22:20:24,502 INFO    Thread-12 :33035 [dir_watcher.py:_on_file_created():271] file/dir created: /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/output.log
2023-12-28 22:20:25,304 DEBUG   SenderThread:33035 [sender.py:send():382] send: exit
2023-12-28 22:20:25,304 INFO    SenderThread:33035 [sender.py:send_exit():589] handling exit code: 1
2023-12-28 22:20:25,304 INFO    SenderThread:33035 [sender.py:send_exit():591] handling runtime: 2
2023-12-28 22:20:25,306 INFO    SenderThread:33035 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-28 22:20:25,306 INFO    SenderThread:33035 [sender.py:send_exit():597] send defer
2023-12-28 22:20:25,306 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:25,306 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 0
2023-12-28 22:20:25,306 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:25,306 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 0
2023-12-28 22:20:25,307 INFO    SenderThread:33035 [sender.py:transition_state():617] send defer: 1
2023-12-28 22:20:25,307 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:25,307 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 1
2023-12-28 22:20:25,307 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:25,307 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 1
2023-12-28 22:20:25,307 INFO    SenderThread:33035 [sender.py:transition_state():617] send defer: 2
2023-12-28 22:20:25,307 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:25,307 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 2
2023-12-28 22:20:25,307 INFO    HandlerThread:33035 [system_monitor.py:finish():203] Stopping system monitor
2023-12-28 22:20:25,307 DEBUG   SystemMonitor:33035 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-28 22:20:25,308 DEBUG   SystemMonitor:33035 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-12-28 22:20:25,308 DEBUG   SystemMonitor:33035 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-12-28 22:20:25,308 INFO    HandlerThread:33035 [interfaces.py:finish():202] Joined cpu monitor
2023-12-28 22:20:25,308 INFO    HandlerThread:33035 [interfaces.py:finish():202] Joined disk monitor
2023-12-28 22:20:25,359 INFO    HandlerThread:33035 [interfaces.py:finish():202] Joined gpu monitor
2023-12-28 22:20:25,359 INFO    HandlerThread:33035 [interfaces.py:finish():202] Joined memory monitor
2023-12-28 22:20:25,360 INFO    HandlerThread:33035 [interfaces.py:finish():202] Joined network monitor
2023-12-28 22:20:25,360 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:25,360 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 2
2023-12-28 22:20:25,360 INFO    SenderThread:33035 [sender.py:transition_state():617] send defer: 3
2023-12-28 22:20:25,360 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:25,360 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 3
2023-12-28 22:20:25,361 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:25,361 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 3
2023-12-28 22:20:25,361 INFO    SenderThread:33035 [sender.py:transition_state():617] send defer: 4
2023-12-28 22:20:25,361 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:25,361 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 4
2023-12-28 22:20:25,361 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:25,361 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 4
2023-12-28 22:20:25,361 INFO    SenderThread:33035 [sender.py:transition_state():617] send defer: 5
2023-12-28 22:20:25,361 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:25,361 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 5
2023-12-28 22:20:25,361 DEBUG   SenderThread:33035 [sender.py:send():382] send: summary
2023-12-28 22:20:25,362 INFO    SenderThread:33035 [sender.py:_save_file():1392] saving file wandb-summary.json with policy end
2023-12-28 22:20:25,362 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:25,362 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 5
2023-12-28 22:20:25,362 INFO    SenderThread:33035 [sender.py:transition_state():617] send defer: 6
2023-12-28 22:20:25,362 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:25,362 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 6
2023-12-28 22:20:25,362 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:25,363 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 6
2023-12-28 22:20:25,367 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: status_report
2023-12-28 22:20:25,503 INFO    Thread-12 :33035 [dir_watcher.py:_on_file_created():271] file/dir created: /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/wandb-summary.json
2023-12-28 22:20:25,614 INFO    SenderThread:33035 [sender.py:transition_state():617] send defer: 7
2023-12-28 22:20:25,614 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:25,614 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 7
2023-12-28 22:20:25,615 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:25,615 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 7
2023-12-28 22:20:26,304 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-28 22:20:26,503 INFO    Thread-12 :33035 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/output.log
2023-12-28 22:20:26,503 INFO    Thread-12 :33035 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/config.yaml
2023-12-28 22:20:27,310 INFO    SenderThread:33035 [sender.py:transition_state():617] send defer: 8
2023-12-28 22:20:27,310 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: poll_exit
2023-12-28 22:20:27,310 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:27,310 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 8
2023-12-28 22:20:27,310 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:27,311 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 8
2023-12-28 22:20:27,311 INFO    SenderThread:33035 [job_builder.py:build():298] Attempting to build job artifact
2023-12-28 22:20:27,311 INFO    SenderThread:33035 [job_builder.py:_get_source_type():428] is repo sourced job
2023-12-28 22:20:27,328 INFO    SenderThread:33035 [job_builder.py:build():404] adding wandb-job metadata file
2023-12-28 22:20:27,334 INFO    SenderThread:33035 [sender.py:transition_state():617] send defer: 9
2023-12-28 22:20:27,334 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:27,334 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 9
2023-12-28 22:20:27,334 DEBUG   SenderThread:33035 [sender.py:send():382] send: artifact
2023-12-28 22:20:27,503 INFO    Thread-12 :33035 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/output.log
2023-12-28 22:20:29,767 INFO    wandb-upload_1:33035 [upload_job.py:push():89] Uploaded file /home/goktug/.local/share/wandb/artifacts/staging/tmptslljbgl
2023-12-28 22:20:29,767 INFO    wandb-upload_0:33035 [upload_job.py:push():89] Uploaded file /home/goktug/.local/share/wandb/artifacts/staging/tmpbkb7xqr9
2023-12-28 22:20:31,305 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: keepalive
2023-12-28 22:20:31,458 INFO    SenderThread:33035 [sender.py:send_artifact():1470] sent artifact job-https___github.com_GoktugOcal_netadapt-x-flower.git_fed_train_sim.py - {'id': 'QXJ0aWZhY3Q6Njc2Mjc2NDA5', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyNjE0NDc4OA==', 'latestArtifact': None}}
2023-12-28 22:20:31,458 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:31,458 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 9
2023-12-28 22:20:31,458 INFO    SenderThread:33035 [dir_watcher.py:finish():358] shutting down directory watcher
2023-12-28 22:20:31,504 INFO    SenderThread:33035 [dir_watcher.py:finish():388] scan: /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files
2023-12-28 22:20:31,505 INFO    SenderThread:33035 [dir_watcher.py:finish():402] scan save: /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/wandb-metadata.json wandb-metadata.json
2023-12-28 22:20:31,505 INFO    SenderThread:33035 [dir_watcher.py:finish():402] scan save: /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/wandb-summary.json wandb-summary.json
2023-12-28 22:20:31,505 INFO    SenderThread:33035 [dir_watcher.py:finish():402] scan save: /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/config.yaml config.yaml
2023-12-28 22:20:31,505 INFO    SenderThread:33035 [dir_watcher.py:finish():402] scan save: /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/output.log output.log
2023-12-28 22:20:31,505 INFO    SenderThread:33035 [dir_watcher.py:finish():402] scan save: /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/requirements.txt requirements.txt
2023-12-28 22:20:31,506 INFO    SenderThread:33035 [sender.py:transition_state():617] send defer: 10
2023-12-28 22:20:31,510 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:31,510 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 10
2023-12-28 22:20:31,511 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:31,512 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 10
2023-12-28 22:20:31,512 INFO    SenderThread:33035 [file_pusher.py:finish():175] shutting down file pusher
2023-12-28 22:20:32,019 INFO    wandb-upload_0:33035 [upload_job.py:push():131] Uploaded file /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/output.log
2023-12-28 22:20:32,268 INFO    wandb-upload_1:33035 [upload_job.py:push():131] Uploaded file /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/wandb-summary.json
2023-12-28 22:20:32,314 INFO    wandb-upload_3:33035 [upload_job.py:push():131] Uploaded file /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/requirements.txt
2023-12-28 22:20:32,512 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: status_report
2023-12-28 22:20:32,562 INFO    wandb-upload_2:33035 [upload_job.py:push():131] Uploaded file /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/files/config.yaml
2023-12-28 22:20:32,762 INFO    Thread-11 (_thread_body):33035 [sender.py:transition_state():617] send defer: 11
2023-12-28 22:20:32,763 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:32,763 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 11
2023-12-28 22:20:32,763 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:32,763 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 11
2023-12-28 22:20:32,763 INFO    SenderThread:33035 [file_pusher.py:join():181] waiting for file pusher
2023-12-28 22:20:32,763 INFO    SenderThread:33035 [sender.py:transition_state():617] send defer: 12
2023-12-28 22:20:32,763 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:32,764 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 12
2023-12-28 22:20:32,764 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:32,764 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 12
2023-12-28 22:20:32,764 INFO    SenderThread:33035 [file_stream.py:finish():595] file stream finish called
2023-12-28 22:20:33,043 INFO    SenderThread:33035 [file_stream.py:finish():599] file stream finish is done
2023-12-28 22:20:33,043 INFO    SenderThread:33035 [sender.py:transition_state():617] send defer: 13
2023-12-28 22:20:33,044 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:33,044 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 13
2023-12-28 22:20:33,044 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:33,044 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 13
2023-12-28 22:20:33,044 INFO    SenderThread:33035 [sender.py:transition_state():617] send defer: 14
2023-12-28 22:20:33,044 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: defer
2023-12-28 22:20:33,044 INFO    HandlerThread:33035 [handler.py:handle_request_defer():172] handle defer: 14
2023-12-28 22:20:33,045 DEBUG   SenderThread:33035 [sender.py:send():382] send: final
2023-12-28 22:20:33,045 DEBUG   SenderThread:33035 [sender.py:send():382] send: footer
2023-12-28 22:20:33,045 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: defer
2023-12-28 22:20:33,045 INFO    SenderThread:33035 [sender.py:send_request_defer():613] handle sender defer: 14
2023-12-28 22:20:33,045 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: poll_exit
2023-12-28 22:20:33,046 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: poll_exit
2023-12-28 22:20:33,046 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: server_info
2023-12-28 22:20:33,046 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: get_summary
2023-12-28 22:20:33,046 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: server_info
2023-12-28 22:20:33,048 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: sampled_history
2023-12-28 22:20:33,049 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-28 22:20:33,049 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: job_info
2023-12-28 22:20:33,350 DEBUG   SenderThread:33035 [sender.py:send_request():409] send_request: job_info
2023-12-28 22:20:33,351 INFO    MainThread:33035 [wandb_run.py:_footer_history_summary_info():3837] rendering history
2023-12-28 22:20:33,351 INFO    MainThread:33035 [wandb_run.py:_footer_history_summary_info():3869] rendering summary
2023-12-28 22:20:33,351 INFO    MainThread:33035 [wandb_run.py:_footer_sync_info():3796] logging synced files
2023-12-28 22:20:33,351 DEBUG   HandlerThread:33035 [handler.py:handle_request():146] handle_request: shutdown
2023-12-28 22:20:33,351 INFO    HandlerThread:33035 [handler.py:finish():866] shutting down handler
2023-12-28 22:20:34,049 INFO    WriterThread:33035 [datastore.py:close():294] close: /home/goktug/Desktop/thesis/netadapt-x-flower/wandb/run-20231228_222021-3afkw140/run-3afkw140.wandb
2023-12-28 22:20:34,351 INFO    SenderThread:33035 [sender.py:finish():1548] shutting down sender
2023-12-28 22:20:34,351 INFO    SenderThread:33035 [file_pusher.py:finish():175] shutting down file pusher
2023-12-28 22:20:34,351 INFO    SenderThread:33035 [file_pusher.py:join():181] waiting for file pusher
